,inn,year,long_term_liabilities_fiscal_year,short_term_liabilities_fiscal_year,balance_assets_fiscal_year,okei
535,5612078066,2015,3638.0,4814.0,3241.0,384
536,5406339932,2015,0.0,340525.0,252802.0,384
537,6907010474,2015,0.0,8839.0,5456.0,384
538,1411004211,2015,60095.0,52238.0,164026.0,384
539,1701050442,2015,0.0,739.0,6766.0,384
540,4521003135,2015,2763.0,1357.0,7192.0,384
541,6012000239,2015,784.0,460.0,2088.0,384
542,1001003743,2015,0.0,260.0,6051.0,384
543,7725029923,2015,3837.0,246562.0,313960.0,384
544,3612007110,2015,0.0,24272.0,24961.0,384
545,6140019517,2015,0.0,2173.0,8920.0,384
546,7701568235,2015,0.0,85686.0,83163.0,384
547,3505003270,2015,17377.0,19262.0,107697.0,384
548,1645020900,2015,0.0,33290.0,33290.0,384
549,3250519362,2015,1250370.0,217114.0,834629.0,384
550,6662111440,2015,0.0,2.0,0.0,384
551,5610007430,2015,483542.0,39647.0,514494.0,384
552,8908001998,2015,0.0,2992.0,71756.0,384
553,7447178533,2015,0.0,961.0,1679.0,384
554,5404283138,2015,7015.0,10351.0,49876.0,384
555,6900000290,2015,0.0,95038.0,176487.0,384
556,8909000186,2015,0.0,18359.0,21788.0,384
557,7725239857,2015,0.0,337043.0,1377240.0,384
558,2465002653,2015,0.0,25896.0,52292.0,384
559,1514013426,2015,0.0,14792.0,7791.0,384
560,6636002484,2015,0.0,4062.0,5148.0,384
561,2256002057,2015,0.0,1544.0,3431.0,384
562,5012012970,2015,0.0,0.0,2017.0,384
563,2347009476,2015,0.0,83500.0,50470.0,384
564,5437101295,2015,16040.0,10300.0,38072.0,384
565,3525119121,2015,2190.0,193857.0,1461474.0,384
566,5230002690,2015,8076.0,2954.0,24922.0,384
567,7722651420,2015,43000.0,646291.0,689418.0,384
568,3436108015,2015,0.0,19361.0,21436.0,384
569,6154086295,2015,5354.0,0.0,7581.0,384
570,7728812071,2015,514632.0,212772.0,728430.0,384
571,7703065332,2015,104013.0,5179.0,118954.0,384
572,5404263460,2015,0.0,1.0,10.0,384
573,7717783534,2015,0.0,1365.0,53691.0,384
574,1429006530,2015,0.0,35726.0,139405.0,384
575,4712040346,2015,0.0,71015.0,97598.0,384
576,7713345804,2015,0.0,2881.0,1825.0,384
577,3212001450,2015,39452.0,29655.0,86308.0,384
578,6426003812,2015,0.0,2499.0,4145.0,384
579,6452018325,2015,110.0,59.0,2708.0,384
580,3403029061,2015,0.0,1312.0,120.0,384
581,2907015620,2015,0.0,2126.0,2663.0,384
582,1020010136,2015,0.0,3900.0,3451.0,384
583,3525203863,2015,0.0,1.0,53.0,384
584,6205005875,2015,0.0,1717.0,2655.0,384
585,7814290213,2015,0.0,3287.0,34282.0,384
586,7701223216,2015,10540.0,4477.0,4247.0,384
587,7701038326,2015,0.0,2843.0,3287.0,384
588,4347021100,2015,0.0,3328.0,1722.0,384
589,3503004631,2015,0.0,6482.0,3523.0,384
590,3501000166,2015,0.0,9545.0,23887.0,384
591,3726003720,2015,0.0,1064.0,5500.0,384
592,2901137759,2015,0.0,9101.0,92051.0,384
593,7621009707,2015,0.0,38419.0,31507.0,384
594,8901998318,2015,0.0,265.0,265.0,384
595,5028024427,2015,0.0,67169.0,64478.0,384
596,2266005106,2015,0.0,140.0,58.0,384
597,4029028408,2015,0.0,36.0,2.0,384
598,2814002385,2015,0.0,792.0,512.0,384
599,3517003250,2015,3994.0,5487.0,18724.0,384
600,7731509371,2015,0.0,9314.0,18643.0,384
601,7724793607,2015,0.0,1106120.0,1202752.0,384
602,2536163593,2015,9095.0,1536.0,42428.0,384
603,3525092769,2015,0.0,446591.0,563618.0,384
604,2104000168,2015,2303.0,59.0,127640.0,384
605,5009033730,2015,861798.0,3626382.0,5115686.0,384
606,2721208520,2015,0.0,2626.0,74293.0,384
607,5945001214,2015,102.0,73870.0,26327.0,384
608,5612078066,2016,2934.0,5350.0,1645.0,384
609,4509006482,2016,44971.0,2503.0,47814.0,384
610,3814022520,2016,0.0,16177.0,17641.0,384
611,4321000070,2016,0.0,11177.0,28940.0,384
612,3503004631,2016,0.0,6718.0,967.0,384
613,1659050559,2016,0.0,1260.0,714.0,384
614,5402511357,2016,0.0,798.0,0.0,384
615,1514013426,2016,0.0,33853.0,16004.0,384
616,3501000166,2016,0.0,11803.0,22610.0,384
617,1001003743,2016,0.0,861.0,4735.0,384
618,4703105501,2016,0.0,0.0,410.0,384
619,6426003812,2016,0.0,4089.0,5005.0,384
620,5009033730,2016,1805465.0,2023064.0,4812296.0,384
621,6320008472,2016,0.0,25128.0,14385.0,384
622,5638055144,2016,0.0,478.0,58.0,384
623,5530000076,2016,7268.0,26024.0,43214.0,384
624,8908001998,2016,0.0,4048.0,74769.0,384
625,1020010136,2016,0.0,16187.0,12526.0,384
626,6105002983,2016,245.0,12429.0,12674.0,384
627,2901137759,2016,0.0,8777.0,95283.0,384
628,6907010474,2016,0.0,12208.0,5874.0,384
629,1609004518,2016,0.0,0.0,97458.0,384
630,3612007110,2016,0.0,25691.0,26453.0,384
631,7326037640,2016,0.0,33908.0,43894.0,384
632,6452018325,2016,0.0,68.0,2733.0,384
633,6154086295,2016,450.0,3733.0,7088.0,384
634,6658410536,2016,0.0,7751.0,14105.0,384
635,5030002212,2016,42484.0,2193.0,62062.0,384
636,2226001190,2016,9842836.0,408981.0,10296392.0,384
637,7725239857,2016,0.0,318746.0,1385413.0,384
638,3250519362,2016,1075336.0,273891.0,1485043.0,384
639,3525119121,2016,2567.0,170103.0,1672947.0,384
640,2508012923,2016,120583.0,259022.0,482561.0,384
641,5028024427,2016,0.0,60638.0,54052.0,384
642,1429006530,2016,0.0,106562.0,236501.0,384
643,7707705992,2016,12589.0,118069.0,426855.0,384
644,7842353970,2016,0.0,9893.0,21333.0,384
645,6732030100,2016,0.0,184172.0,184787.0,384
646,4507002588,2016,0.0,2087.0,2296.0,384
647,4347021100,2016,0.0,3283.0,139.0,384
648,6454050638,2016,206.0,360011.0,176524.0,384
649,6012000239,2016,764.0,468.0,1445.0,384
650,6725005494,2016,1195559.0,89826.0,1364273.0,384
651,1411004211,2016,59514.0,42477.0,146980.0,384
652,3507005160,2016,16160.0,14753.0,7301.0,384
653,7713345804,2016,0.0,3161.0,2147.0,384
654,3904049710,2016,3510.0,4542.0,33095.0,384
655,2814002385,2016,0.0,880.0,471.0,384
656,5044075933,2016,0.0,33856.0,370.0,384
657,4712040346,2016,0.0,110280.0,137485.0,384
658,7725781273,2016,0.0,56954.0,47012.0,384
659,6900000290,2016,0.0,86000.0,228442.0,384
660,7701651532,2016,1570.0,155677.0,153051.0,384
661,5230002690,2016,4151.0,7375.0,13583.0,384
662,3212001450,2016,37574.0,27670.0,82339.0,384
663,6140019517,2016,0.0,10108.0,16284.0,384
664,1508000122,2016,0.0,17383.0,30293.0,384
665,5501003731,2016,0.0,239.0,13667.0,384
666,1822000100,2016,0.0,8022.0,917.0,384
667,5508000722,2016,0.0,240148.0,12153.0,384
668,6105007117,2016,0.0,1868.0,5512.0,384
669,7621009707,2016,0.0,50784.0,33389.0,384
670,2536163593,2016,7095.0,2476.0,41402.0,384
671,1435087440,2016,0.0,1184.0,4282.0,384
672,3403029061,2016,0.0,1519.0,643.0,384
673,7453079153,2016,0.0,342.0,955.0,384
674,8901998318,2016,0.0,251.0,463.0,384
675,7728812071,2016,534107.0,297748.0,832973.0,384
676,1656033107,2016,0.0,7647.0,9127.0,384
677,2907015620,2016,0.0,1522.0,2510.0,384
678,5501078737,2016,8000.0,396238.0,253714.0,384
679,5406339932,2016,0.0,154074.0,8281.0,384
680,6627020656,2016,0.0,6174.0,6579.0,384
681,2465002653,2016,0.0,75286.0,99980.0,384
682,3525203863,2016,0.0,222.0,42.0,384
683,7725029923,2016,3926.0,77791.0,131842.0,384
684,3726003720,2016,0.0,1387.0,6459.0,384
685,7701839238,2016,570.0,148981.0,236846.0,384
686,7814290213,2016,0.0,2152.0,68535.0,384
687,3851005241,2016,0.0,1531.0,68684.0,384
688,1701050442,2016,0.0,1722.0,6710.0,384
689,4521003135,2016,2154.0,731.0,6756.0,384
690,2107004611,2016,0.0,0.0,9694.0,384
691,7708570018,2016,65500.0,37.0,181239.0,384
692,3505003270,2016,36577.0,24458.0,145879.0,384
693,2266005106,2016,0.0,115.0,410.0,384
694,7722651420,2016,42000.0,709681.0,752046.0,384
695,7731509371,2016,0.0,14031.0,27573.0,384
696,4029028408,2016,0.0,36.0,2.0,384
697,6636002484,2016,0.0,4826.0,6134.0,384
698,7736609147,2016,0.0,62043.0,76570.0,384
699,5902141369,2016,0.0,24938.0,11645.0,384
700,7717783534,2016,0.0,1946.0,54381.0,384
701,2104000168,2016,1645.0,0.0,149287.0,384
702,7415064205,2016,0.0,5436.0,3539.0,384
703,4813000036,2016,0.0,3848.0,12.0,384
704,3436108015,2016,0.0,25409.0,29174.0,384
705,6730010179,2016,0.0,5795.0,8208.0,384
706,1645020900,2016,0.0,40446.0,40446.0,384
707,2611005373,2016,0.0,18679.0,19641.0,384
708,5838011899,2016,0.0,13544.0,12242.0,384
709,4604000730,2016,0.0,33.0,458.0,384
710,5437101295,2016,11035.0,10000.0,51955.0,384
711,2346012846,2016,0.0,13833.0,4153.0,384
712,2912005987,2016,0.0,281.0,281.0,384
713,2256002057,2016,0.0,1247.0,3206.0,384
714,7701038326,2016,0.0,2841.0,3122.0,384
715,3525092769,2016,0.0,455066.0,560339.0,384
716,7841475679,2016,365.0,3.0,80.0,384
717,5945001214,2016,102.0,74324.0,37336.0,384
718,7224008489,2016,825.0,64197.0,119747.0,384
719,7714149601,2016,91039.0,351752.0,100230.0,384
720,7703065332,2016,104013.0,3845.0,116931.0,384
721,6623043878,2016,0.0,4783.0,4108.0,384
722,2318010808,2016,37.0,9349.0,10229.0,384
723,2721208520,2016,0.0,3564.0,76465.0,384
724,7447178533,2016,0.0,972.0,1715.0,384
725,2111008200,2016,0.0,10992.0,366.0,384
726,7006005167,2016,0.0,28370.0,26304.0,384
727,2347009476,2016,0.0,83112.0,36053.0,384
728,2629005857,2016,0.0,21306.0,10669.0,384
729,6205005875,2016,0.0,1221.0,1757.0,384
730,7701568235,2016,0.0,85686.0,83163.0,384
731,4523004705,2016,0.0,1571.0,0.0,384
732,3525349527,2016,0.0,2266.0,1851.0,384
733,6662111440,2016,0.0,1050.0,990.0,384
734,5414100369,2016,0.0,99.0,91320.0,384
735,7453079153,2012,0.0,8.0,18.0,384
736,6658410536,2012,4.0,94.0,2536.0,384
737,6443017981,2012,0.0,205.0,242.0,384
738,7701839238,2012,97.0,153037.0,404530.0,384
739,5612078066,2012,0.0,9591.0,8001.0,384
740,6452018325,2012,87.0,99.0,3093.0,384
741,5508000722,2012,0.0,236772.0,14372.0,384
742,2266005106,2012,0.0,130.0,1540.0,384
743,7730139946,2012,0.0,14376.0,37179.0,384
744,5501003731,2012,0.0,600.0,14132.0,384
745,5414100369,2012,0.0,242.0,91013.0,384
746,2907015620,2012,0.0,1157.0,1121.0,384
747,2912005987,2012,0.0,495.0,458.0,384
748,3501000166,2012,0.0,5646.0,27168.0,384
749,3403029061,2012,0.0,521.0,223.0,384
750,3904049710,2012,6000.0,446.0,15682.0,384
751,2312011001,2012,0.0,4903.0,6965.0,384
752,6907010474,2012,0.0,7470741.0,5635748.0,383
753,4347021100,2012,0.0,880.0,720.0,384
754,3436108015,2012,0.0,15094.0,16578.0,384
755,2901137759,2012,0.0,3768.0,89601.0,384
756,3851005241,2012,0.0,4848.0,55089.0,384
757,6453113557,2012,391.0,6917.0,7755.0,384
758,5028024427,2012,0.0,59825.0,48360.0,384
759,5638055144,2012,0.0,196.0,85.0,384
760,6623043878,2012,0.0,4846.0,4541.0,384
761,7621009707,2012,0.0,20920.0,33352.0,384
762,1435087440,2012,0.0,3678.0,6580.0,384
763,7610044996,2012,27106.0,16579.0,41540.0,384
764,6627020656,2012,0.0,4201.0,4411.0,384
765,1001003743,2012,0.0,1080.0,4399.0,384
766,7455005950,2012,38411.0,4198.0,45890.0,384
767,7447178533,2012,0.0,753.0,832.0,384
768,1822000100,2012,0.0,7920.0,12591.0,384
769,4507002588,2012,0.0,250.0,459.0,384
770,7731509371,2012,0.0,12345.0,12345.0,384
771,2318010808,2018,6204.0,26627.0,11576.0,384
772,2346012846,2018,0.0,15564.0,2595.0,384
773,1645020900,2012,0.0,6657.0,6657.0,384
774,5044075933,2012,6.0,30274.0,10116.0,384
775,1659050559,2012,0.0,20.0,752.0,384
776,4501002616,2012,0.0,31178.0,1978.0,384
777,2111008200,2012,0.0,409.0,409.0,384
778,2256002057,2018,0.0,1833.0,2601.0,384
779,2266005106,2018,0.0,51.0,364.0,384
780,7701568235,2018,0.0,1469.0,70422.0,384
781,2226001190,2018,9842836.0,430666.0,9941793.0,384
782,2347009476,2018,0.0,80249.0,23423.0,384
783,2508012923,2018,57551.0,501179.0,676950.0,384
784,4029028408,2018,0.0,36.0,2.0,384
785,3814022520,2018,0.0,18588.0,29411.0,384
786,4347021100,2018,0.0,1580.0,117.0,384
787,7725029923,2018,0.0,180955.0,86240.0,384
788,3851005241,2018,0.0,2087.0,65429.0,384
789,3904049710,2018,3510.0,9814.0,39006.0,384
790,3628000833,2018,0.0,0.0,0.0,384
791,3525203863,2018,0.0,1728.0,1820.0,384
792,6900000290,2018,0.0,61196.0,196025.0,384
793,3726003720,2018,0.0,2037.0,6904.0,384
794,3612007110,2018,0.0,25874.0,23915.0,384
795,3507005160,2018,14979.0,14753.0,0.0,384
796,3525092769,2018,0.0,382503.0,8842.0,384
797,3505003270,2018,28646.0,22825.0,159738.0,384
798,3503004631,2018,0.0,4842.0,1022.0,384
799,3250519362,2018,640697.0,1119753.0,465960.0,384
800,3525349527,2018,0.0,6840.0,4097.0,384
801,3501000166,2018,0.0,11504.0,22023.0,384
802,2629005857,2018,0.0,21844.0,8726.0,384
803,3212001450,2018,31869.0,51624.0,71062.0,384
804,2814002385,2018,0.0,428.0,478.0,384
805,3525119121,2018,4005.0,215278.0,2099044.0,384
806,2465002653,2018,0.0,59713.0,84122.0,384
807,2536163593,2018,6235.0,1191.0,40278.0,384
808,2721208520,2018,0.0,5472.0,79074.0,384
809,2907015620,2018,0.0,3544.0,4052.0,384
810,5030002212,2018,97283.0,12691.0,127381.0,384
811,7722651420,2018,42000.0,988614.0,997258.0,384
812,5437101295,2018,4319.0,5395.0,5618.0,384
813,7814290213,2018,0.0,5290.0,63787.0,384
814,4703105501,2018,0.0,54.0,1048.0,384
815,7728812071,2018,1198000.0,2749901.0,3950874.0,384
816,7703065332,2018,104013.0,2160.0,114966.0,384
817,5044075933,2018,26.0,8272.0,2052.0,384
818,5009033730,2018,488240.0,4842980.0,6265221.0,384
819,7842353970,2018,32.0,5411.0,18585.0,384
820,4507002588,2018,0.0,7520.0,3309.0,384
821,4712040346,2018,0.0,51907.0,79383.0,384
822,6311175195,2018,0.0,2086.0,4264.0,384
823,4509006482,2018,18585.0,13399.0,30777.0,384
824,7006005167,2018,0.0,15867.0,3289.0,384
825,6320008472,2018,0.0,25128.0,14385.0,384
826,4521003135,2018,0.0,2246.0,6445.0,384
827,6658410536,2018,0.0,6024.0,18034.0,384
828,6454050638,2018,40071.0,390176.0,196412.0,384
829,6662111440,2018,0.0,1862.0,1814.0,384
830,6426003812,2018,0.0,3580.0,14749.0,384
831,6730010179,2018,0.0,2751.0,5366.0,384
832,6623043878,2018,0.0,4062.0,3379.0,384
833,7224008489,2018,1000.0,80798.0,62761.0,384
834,7731509371,2018,0.0,16031.0,35696.0,384
835,8617004112,2018,0.0,7399.0,8610.0,384
836,8908001998,2018,0.0,3622.0,109892.0,384
837,7701839238,2018,1864.0,123952.0,349458.0,384
838,7717783534,2018,0.0,4102.0,57435.0,384
839,7713345804,2018,0.0,3542.0,2622.0,384
840,8901998318,2018,0.0,0.0,20.0,384
841,7725239857,2018,0.0,279663.0,1378208.0,384
842,6732030100,2018,0.0,178028.0,178305.0,384
843,7724793607,2018,0.0,799279.0,262329.0,384
844,7701038326,2018,0.0,3871.0,4054.0,384
845,7736609147,2018,0.0,80873.0,94147.0,384
846,7736187086,2018,0.0,8385.0,9718.0,384
847,7708570018,2018,26331.0,945.0,149197.0,384
848,7725781273,2018,0.0,21621.0,11516.0,384
849,1822000100,2018,0.0,6436.0,756.0,384
850,1020010136,2018,0.0,55297.0,14589.0,384
851,2104000168,2018,329.0,773.0,181113.0,384
852,2111008200,2018,0.0,12036.0,9.0,384
853,1514013426,2018,0.0,69901.0,26970.0,384
854,1001003743,2018,0.0,3881.0,4003.0,384
855,1609004518,2018,0.0,0.0,48.0,384
856,1203000142,2018,213168.0,181200.0,468357.0,384
857,7453079153,2018,0.0,449.0,977.0,384
858,1508000122,2018,0.0,17812.0,34039.0,384
859,1656033107,2018,0.0,8055.0,6814.0,384
860,1435087440,2018,831.0,758.0,5917.0,384
861,2107004611,2018,0.0,8802.0,8967.0,384
862,1645020900,2018,0.0,64814.0,61284.0,384
863,5945001214,2018,102.0,69898.0,3977.0,384
864,1659050559,2018,0.0,260.0,271.0,384
865,5902141369,2018,0.0,24938.0,0.0,384
866,5508000722,2018,0.0,222654.0,0.0,384
867,5638055144,2018,0.0,913.0,104.0,384
868,1701050442,2018,0.0,3678.0,6076.0,384
869,5837068476,2018,0.0,6120.0,10064.0,384
870,1429006530,2018,50000.0,255345.0,352341.0,384
871,5612078066,2018,0.0,6307.0,5357.0,384
872,5530000076,2018,0.0,291.0,16376.0,384
873,5501003731,2018,0.0,135.0,7912.0,384
874,5404283138,2018,0.0,3938.0,0.0,384
875,6105002983,2018,0.0,15405.0,1325.0,384
876,6636002484,2018,0.0,4983.0,6291.0,384
877,7701651532,2018,11570.0,158985.0,114819.0,384
878,6627020656,2018,0.0,5565.0,5845.0,384
879,5501078737,2018,0.0,322453.0,124300.0,384
880,6140019517,2018,0.0,2469.0,6000.0,384
881,6725005494,2018,0.0,229567.0,1313920.0,384
882,6452018325,2018,0.0,123.0,2532.0,384
883,6105007117,2018,0.0,1511.0,4873.0,384
884,6154086295,2018,3533.0,4163.0,11927.0,384
885,7447178533,2018,0.0,335.0,1667.0,384
886,1001003743,2019,0.0,4330.0,3930.0,384
887,1203000142,2019,53399.0,395315.0,523849.0,384
888,1203000142,2020,52005.0,315556.0,442374.0,384
889,1429006530,2019,50583.0,285672.0,338814.0,384
890,1508000122,2020,0.0,9232.0,44018.0,384
891,1514013426,2019,0.0,96561.0,34354.0,384
892,1514013426,2020,0.0,124886.0,42322.0,384
893,1701050442,2019,0.0,4161.0,5892.0,384
894,1822000100,2019,0.0,6436.0,756.0,384
895,1822000100,2020,0.0,6436.0,756.0,384
896,1822000100,2020,0.0,6082.0,747.0,384
897,2104000168,2019,0.0,371.0,200455.0,384
898,2104000168,2020,0.0,1821.0,224004.0,384
899,2107004611,2019,0.0,8802.0,8967.0,384
900,2107004611,2020,0.0,8802.0,8967.0,384
901,2111008200,2020,0.0,12704.0,252.0,384
902,2226001190,2019,9842836.0,432486.0,9920484.0,384
903,2226001190,2020,9842836.0,432486.0,9920484.0,384
904,2256002057,2019,0.0,2483.0,2317.0,384
905,2318010808,2019,36396.0,12361.0,14727.0,384
906,2318010808,2020,38421.0,19128.0,14339.0,384
907,2346012846,2019,0.0,15354.0,49.0,384
908,2346012846,2020,0.0,0.0,0.0,384
909,2347009476,2019,0.0,79007.0,20764.0,384
910,2347009476,2020,0.0,69017.0,10651.0,384
911,2465002653,2019,0.0,34938.0,60193.0,384
912,2465002653,2019,0.0,34938.0,60193.0,384
913,2508012923,2019,17761.0,261371.0,668960.0,384
914,2508012923,2019,17761.0,261371.0,668960.0,384
915,2508012923,2020,0.0,186365.0,636638.0,384
916,2536163593,2019,5845.0,1578.0,40783.0,384
917,2536163593,2020,4995.0,1189.0,40108.0,384
918,2629005857,2019,0.0,17362.0,3451.0,384
919,2629005857,2020,0.0,21330.0,4864.0,384
920,2721208520,2019,50.0,6242.0,80027.0,384
921,2721208520,2020,50.0,21989.0,94781.0,384
922,2814002385,2019,0.0,838.0,611.0,384
923,2814002385,2020,0.0,197.0,646.0,384
924,3212001450,2019,31869.0,55637.0,64718.0,384
925,3212001450,2020,31636.0,50415.0,52494.0,384
926,3212001450,2020,31636.0,50415.0,52494.0,384
927,3250519362,2019,640697.0,1226783.0,210661.0,384
928,3250519362,2020,1638346.0,742301.0,850397.0,384
929,3436108015,2019,9337.0,15563.0,28332.0,384
930,3436108015,2020,13705.0,8327.0,10180.0,384
931,3501000166,2019,0.0,11982.0,23376.0,384
932,3501000166,2020,0.0,10674.0,21997.0,384
933,3503004631,2019,0.0,3820.0,0.0,384
934,3505003270,2019,21250.0,29940.0,171094.0,384
935,3505003270,2020,138870.0,27978.0,300065.0,384
936,3525092769,2019,0.0,381134.0,6618.0,384
937,3525092769,2020,0.0,380228.0,4936.0,384
938,3525119121,2019,4639.0,275083.0,2323837.0,384
939,3525119121,2020,5172.0,288409.0,2494345.0,384
940,3525349527,2019,0.0,7010.0,4525.0,384
941,3525349527,2020,0.0,6505.0,5449.0,384
942,3612007110,2019,0.0,41553.0,38892.0,384
943,3612007110,2020,0.0,160965.0,155765.0,384
944,3726003720,2020,0.0,71.0,802.0,384
945,3814022520,2019,0.0,32636.0,26956.0,384
946,3851005241,2019,0.0,1647.0,65199.0,384
947,3851005241,2020,0.0,1839.0,57545.0,384
948,4509006482,2019,18585.0,12822.0,30169.0,384
949,4509006482,2020,0.0,25420.0,21506.0,384
950,4521003135,2019,0.0,2036.0,7432.0,384
951,4521003135,2020,0.0,1797.0,7974.0,384
952,4604000730,2020,0.0,1230.0,1698.0,384
953,4703105501,2019,0.0,133.0,1248.0,384
954,4703105501,2020,0.0,683.0,1785.0,384
955,4712040346,2019,0.0,15504.0,43453.0,384
956,4712040346,2020,0.0,3562.0,31738.0,384
957,5019015634,2019,0.0,126295.0,81691.0,384
958,5019015634,2020,0.0,126281.0,82500.0,384
959,5042125258,2019,12.0,144054.0,24298.0,384
960,5042125258,2020,12.0,144054.0,24298.0,384
961,5044075933,2019,26.0,8363.0,1882.0,384
962,5044075933,2020,0.0,33167.0,2947.0,384
963,5230002690,2019,0.0,332.0,350.0,384
964,5437101295,2019,11035.0,10000.0,0.0,384
965,5437101295,2020,11035.0,10000.0,0.0,384
966,5501078737,2019,0.0,318900.0,119616.0,384
967,5501078737,2020,0.0,244087.0,1157.0,384
968,5530000076,2019,0.0,149.0,12079.0,384
969,5612078066,2019,0.0,6307.0,5357.0,384
970,5945001214,2019,102.0,69956.0,0.0,384
971,6140019517,2019,50.0,1897.0,3853.0,384
972,6140019517,2020,1695.0,618.0,1650.0,384
973,6154086295,2019,0.0,2104.0,6132.0,384
974,6320008472,2020,0.0,25128.0,14385.0,384
975,6426003812,2019,0.0,116.0,10504.0,384
976,6426003812,2020,0.0,46.0,10061.0,384
977,6452018325,2019,0.0,45.0,2597.0,384
978,6452018325,2020,0.0,256.0,2452.0,384
979,6636002484,2019,0.0,5079.0,6472.0,384
980,6636002484,2020,0.0,6068.0,7729.0,384
981,6662111440,2020,9502.0,15982.0,25353.0,384
982,6725005494,2019,1224496.0,210799.0,11.0,384
983,6725005494,2019,1224496.0,210799.0,11.0,384
984,6725005494,2020,1225330.0,210916.0,0.0,384
985,6730010179,2019,150.0,2611.0,5378.0,384
986,6730010179,2020,100.0,71.0,2845.0,384
987,6900000290,2019,0.0,47720.0,187107.0,384
988,6900000290,2020,0.0,27045.0,150109.0,384
989,6907010474,2019,0.0,13466.0,4074.0,384
990,6907010474,2020,0.0,13772.0,3409.0,384
991,7415064205,2020,0.0,3038.0,2377.0,384
992,7453079153,2019,0.0,314.0,1141.0,384
993,7453079153,2020,0.0,352.0,1513.0,384
994,7455005950,2019,0.0,0.0,4.0,384
995,7455005950,2020,0.0,0.0,1.0,384
996,7621009707,2019,0.0,93735.0,35692.0,384
997,7701839238,2019,2760.0,268716.0,627016.0,384
998,7701839238,2020,6479.0,392263.0,1066237.0,384
999,7703065332,2019,104013.0,2354.0,113846.0,384
1000,7703065332,2019,104013.0,2354.0,113846.0,384
1001,7703065332,2020,104013.0,1482.0,112154.0,384
1002,7703065332,2020,104013.0,1481.0,112154.0,384
1003,7708570018,2019,0.0,28686.0,148594.0,384
1004,7708570018,2020,26331.0,3723.0,149416.0,384
1005,7717783534,2019,0.0,4252.0,61298.0,384
1006,7717783534,2019,0.0,4252.0,55298.0,384
1007,7717783534,2020,0.0,4295.0,53457.0,384
1008,7724793607,2019,0.0,798616.0,0.0,384
1009,7724793607,2020,0.0,787675.0,1314.0,384
1010,7725029923,2019,0.0,225507.0,41998.0,384
1011,7725029923,2020,0.0,288398.0,42687.0,384
1012,7725239857,2019,0.0,266212.0,1382275.0,384
1013,7725239857,2020,0.0,366568.0,1315941.0,384
1014,7725781273,2019,0.0,34086.0,24051.0,384
1015,7725781273,2020,0.0,26597.0,16606.0,384
1016,7736187086,2019,0.0,7995.0,18686.0,384
1017,7736187086,2020,0.0,14862.0,49572.0,384
1018,7736609147,2019,0.0,83214.0,94126.0,384
1019,7736609147,2020,0.0,83486.0,90394.0,384
1020,7814290213,2020,0.0,2728.0,71922.0,384
1021,7842353970,2019,17.0,4863.0,17949.0,384
1022,7842353970,2020,0.0,2548.0,16411.0,384
1023,8908001998,2019,0.0,8636.0,130731.0,384
1024,8908001998,2020,0.0,14318.0,128891.0,384
